Row.names,p1p1x.x,p2p2x.x,h_cgvc.x,ang_NHs.x,ang_CHs.x,dist_NC.x,dist_NH.x,dist_CH.x,h_scvc.x,h_norm.x,h_sc_x.x,n_psi.x,r_curv.x,r3r3x.x,dfg,V16,V17,source,V19,p1p1x.y,p2p2x.y,h_cgvc.y,ang_NHs.y,ang_CHs.y,dist_NC.y,dist_NH.y,dist_CH.y,h_scvc.y,h_norm.y,h_sc_x.y,n_psi.y,r_curv.y,r3r3x.y
4YNO_A,-0.0574903769825136,-0.0389766533565178,0.0905197194064601,-0.127269435211938,-0.0015327001086009,0.0973846229050823,-0.0845525745254487,-0.117521626132935,0.0837915883145682,0.121641663126616,0.0171298761633068,-0.0465913897388169,-0.0286996938140097,0.0229746825841246,di,ci,0.9925,test,ci-di,0.651701877,0.685594728,0.986078672,33.51834278,33.39900994,12.53909206,7.957752705,8.175528526,0.991277064,0.940340091,0.998681733,92.79083797,0.01481465,0.826549008
4YNZ_A,0.0766044796271562,0.0388968389373852,-0.234637422349697,0.424746808398678,0.248485109693721,-0.0293653287993134,0.382611544295172,0.177796608917939,-0.168359276687433,-0.27152929618509,-0.0292955355404143,0.447429053427116,0.00569259563729919,0.0488966798899498,di,co,0.97,test,co-di,0.879623505,0.822088843,0.399115467,99.29322591,63.69381214,10.06705379,14.37522125,10.7360878,0.542569889,0.276411712,0.982226403,104.3331283,0.022625861,0.872308007
4YO4_A,0.145027331738239,0.139913262275587,0.0938458777678872,-0.131605205761835,-0.0902324066905182,-0.0353822007582071,-0.109334572629461,-0.048899159247278,0.0886343719763962,0.128971927866099,0.0180934570980232,-0.0178502036307855,0.0127439120517259,0.12018022814702,di,ci,0.9955,test,ci-di,0.995922133,0.999147132,0.992082946,33.00171885,22.65121534,9.949705124,7.617320538,8.77052021,0.999894888,0.952718347,0.999023271,93.46234685,0.024227363,0.998141822
4YOM_B,0.0702961347643654,0.0380548344368978,-0.298911605865535,0.390611160559562,0.291387256001914,-0.0224521524851673,0.524783149803046,0.227559319934999,-0.230141251836493,-0.324241038711313,-0.0346453905623578,0.1805201009724,0.00470578241902047,0.0293049076550009,di,co,0.9875,test,co-di,0.868901183,0.820613005,0.28308978,95.22583066,68.89228995,10.20188332,16.32824326,11.16755581,0.43262771,0.187399996,0.980330165,98.09706932,0.022401735,0.837723485
4YPD_A,0.14566256922522,0.140237971655212,0.0917941482928913,-0.126216805295178,-0.10067460012079,-0.0445950580349701,-0.1140672692861,-0.0468536642278113,0.0883979681643926,0.127600335074354,0.0172205160472718,-0.0331857772726299,0.012887566758778,0.120350967547721,di,ci,0.9985,test,ci-di,0.997001849,0.999716272,0.98837923,33.64376773,21.38592874,9.7700243,7.552307129,8.788255692,0.999474203,0.950402206,0.99871386,93.10404661,0.02425999,0.998443221
4YR8_A,0.0738239174373842,-0.0773464220903033,0.0938740496640183,-0.123702140449932,-0.0118779090206864,0.0653404228361815,-0.0988294947411608,-0.19133614362101,0.0873907834588069,0.136201524652531,0.00627652379984531,-0.187816972025713,-0.0402404278627088,0.0795114170424167,di,ci,0.9675,test,ci-di,0.874897371,0.61834145,0.992133801,33.94339983,32.14547501,11.91412544,7.761629581,7.535519123,0.997681899,0.96492661,0.994834799,89.49124441,0.012193507,0.9263509
4YTC_A,0.126260990619111,0.137162161857027,0.0745600042683744,-0.0444193519634791,-0.0845426367913075,-0.0580790247093224,-0.172955000339518,-0.0303239489729161,0.0731438484567647,0.0632368317153703,0.0152489553900919,0.159184153673136,0.0400714032878605,0.117729899450178,di,ci,0.9925,test,ci-di,0.964024899,0.994325093,0.957268708,43.39025254,23.34064804,9.507042885,6.74336195,8.931576729,0.972329212,0.841714737,0.998015047,97.59857639,0.03043401,0.993816361
4YTF_A,0.127256248926539,0.138784778797167,0.075814799523055,-0.0476864556045414,-0.12191331813307,-0.0432869828409541,-0.158760103916985,-0.0618514306973732,0.0816547296021143,0.0702577405715757,0.0112953021652881,0.119565534216752,0.0419944575613259,0.121204355247906,di,ci,0.9935,test,ci-di,0.965716544,0.997169163,0.959533824,43.00096443,18.81242103,9.795536041,6.938358307,8.65821743,0.987474484,0.853570599,0.996613688,96.67292723,0.030870776,0.99994967
4YTH_A,0.1248043903484,0.128825458774116,0.0810463851715278,-0.0488231165163881,-0.111710552134681,-0.0380133629381519,-0.149437306316238,-0.0336902109312134,0.0824272407388407,0.064050686277411,0.010163975235586,0.20780685249185,0.0497471886556697,0.121212761387167,di,ci,0.983,test,ci-di,0.961549109,0.979712792,0.968977714,42.86552686,20.04869607,9.898388863,7.066426277,8.902389526,0.988849182,0.843089053,0.996212693,98.7345968,0.032631584,0.999964509
4YTI_A,0.112508984121028,0.134240753040497,0.0780809539385904,-0.0424152717048251,-0.104788565190198,-0.0483936643101912,-0.155878234890716,-0.040275017329671,0.081406364128672,0.0652621956280231,0.0104228407354247,0.207505141653898,0.0452191484361072,0.119902312878325,di,ci,0.9865,test,ci-di,0.940650552,0.989204543,0.963624613,43.6290465,20.88743722,9.695939064,6.977946758,8.845295906,0.987032513,0.845134869,0.996304447,98.72754763,0.031603171,0.99765123
4YU2_A,0.141537742175207,0.131995516676401,0.0690853088115309,-0.0995654762232537,-0.174343833880496,-0.0492786724559758,-0.12988157041991,-0.18248916079449,0.0771265905717844,0.112233952060481,0.0116676995719539,0.003213689575876,0.00293731975432413,0.115648208199422,di,ci,0.9995,test,ci-di,0.989990862,0.985269166,0.947385964,36.81937728,12.4593852,9.678678513,7.335064888,7.612226963,0.979416576,0.924453754,0.996745683,93.95448351,0.02200008,0.99014164
4YUR_A,0.116811993910605,0.0438437612898687,-0.00251323808913485,0.0910889359445239,-0.0776075743127878,0.0832834148005006,0.0696218834680181,0.217641908543026,-0.0294299485072241,-0.0930955842053873,0.0016270704460849,-0.40448730797606,0.0349785495863547,0.0916322422149347,di,ci,0.522,test,ci-di,0.947964397,0.830759647,0.818138572,59.53659226,24.18097356,12.26407242,10.0756588,11.08156681,0.789797224,0.577723908,0.993186816,84.42896013,0.029277316,0.947747277
4YVC_A,0.131364757257391,0.115069944700265,0.0980230279278452,-0.150586865257804,-0.0947626905674473,-0.0525948492723523,-0.181771632035811,-0.277305390871553,0.087131799383723,0.153926502738747,0.0194625969918732,-0.0672400452816701,-0.0286902186882067,0.0995616940680275,di,ci,0.996,test,ci-di,0.972699794,0.955602576,0.999623403,30.73998027,22.10227823,9.614002228,6.622247219,6.790122032,0.997221032,0.994857905,0.999508558,92.30840292,0.014816802,0.961744801
4YVE_A,0.119771534860673,0.114367369998892,0.093058573123237,-0.0992641494281053,-0.131332872294216,-0.0576511167287781,-0.156171513990912,-0.275620115093174,0.0838606524953663,0.145911421379784,0.00978181331189662,-0.0468411535494009,-0.0247616915167835,0.100465452890982,di,ci,0.994,test,ci-di,0.952994742,0.954371126,0.990661729,36.85528154,17.67104822,9.515388489,6.973917961,6.80473423,0.991399965,0.981323233,0.996077237,92.78500249,0.015709053,0.963340168
4YXR_A,0.147089975009066,0.138494417387269,0.0917449030096651,-0.12843276969678,-0.0977864971710526,-0.0529346427376821,-0.139327837536404,-0.155801649861685,0.0877350658797411,0.154648091914818,0.0179402774715409,0.0223674007599489,-0.0141064942719943,0.119272248410012,di,ci,0.9995,test,ci-di,0.999428017,0.996660227,0.988290334,33.37972695,21.73588184,9.607375145,7.205300808,7.843621254,0.998294556,0.996076417,0.998968977,94.40199069,0.018129072,0.996539004
4YXS_A,0.146843702197593,0.138965362945632,0.093131384082629,-0.132351053753141,-0.106106479937689,-0.0730461221124747,-0.159041303371419,-0.158192680208412,0.0878259157267354,0.15515042910441,0.0190557035581506,0.0514553062789948,-0.0137690397799294,0.118380552416724,di,ci,0.998,test,ci-di,0.999009426,0.997485685,0.990793165,32.91284816,20.72774473,9.215135574,6.934495449,7.822889805,0.998456225,0.996924689,0.999364336,95.08160032,0.018205715,0.994964931
4YZ9_A,-0.839754482128162,-0.717584155138293,-0.0713719970450292,0.179563070882156,0.0300226834177374,-0.0287986473574317,0.217855816647779,0.251750319741307,-0.012362659299156,-0.14598719934634,-0.0166022445979815,0.586160346350786,-0.0228329926748796,-0.94110726246264,do,co,0.641,test,co-do,-0.677915924,-0.503846347,0.693836957,70.07862966,37.22259396,10.07810593,12.11195946,11.37730408,0.820168784,0.48840845,0.986725497,107.5744453,0.016147101,-0.875303833
4YZC_A,0.146488176276175,0.134771761333247,-0.0285478215660133,0.168682192524832,0.0849107692956391,-0.0480385168026129,0.0329379392211667,-0.104541637046745,0.00422611175199399,0.0992454422336008,-0.131041331764665,0.11654525600239,0.0260632531377282,0.120656271455877,di,ci,0.5225,test,ci-di,0.998405137,0.990135277,0.77114178,68.78213067,43.87341498,9.702865601,9.571728706,8.288071632,0.849688812,0.902520699,0.94616295,96.60236147,0.027252465,0.998982161
4YZD_A,-0.0269517199805449,0.0659091135008039,-0.253761462141215,0.314973977916263,0.228772375257898,-0.0382305197762841,0.543743510702112,0.301853451391387,-0.173420774546475,-0.394806740416187,-0.0168945396737254,-0.0558057691955884,-0.0808567037847188,0.07592555483232,di,co,0.937,test,co-di,0.703608569,0.869435076,0.364593366,86.21336607,61.30520874,9.894153595,16.58870316,11.81172371,0.533562859,0.068239181,0.986621894,92.57555327,0.002968698,0.92002093
4YZM_A,0.113801604709435,0.131806590861843,0.0583000200930006,-0.107141947247831,-0.088597657683059,0.0159474906999792,-0.131909740024258,-0.23350697443571,0.0605365320938583,0.132306710666919,0.0180484912291082,0.0148367711431588,-0.0108340667271587,0.117822207231976,di,ci,0.9985,test,ci-di,0.942847625,0.984938023,0.927916708,35.91661128,22.84929882,10.95080185,7.30720377,7.169876575,0.949894257,0.95834963,0.999007333,94.22604511,0.018872309,0.993979308
4YZN_A,0.123362241413404,0.138962733960108,0.0446569012183336,-0.123019192964509,-0.117140082453807,-0.0295379393592276,-0.160934340351256,-0.23057325042949,0.0494051682041095,0.13598403146683,0.0182298387082223,-0.0113282731556847,-0.000630272048683041,0.11914084321509,di,ci,0.997,test,ci-di,0.959097882,0.997481077,0.903288589,34.02477568,19.39079675,10.06368732,6.908490658,7.195313454,0.930085787,0.96455934,0.999071611,93.61472519,0.021189805,0.99630704
4Z16_A,0.139647830696365,0.133258448688177,0.0864248103541163,-0.0566388746497929,-0.115938506097892,-0.0161476126330741,-0.161182494270198,-0.0205392964608806,0.0841016418169696,0.0921052168064043,0.0157658879620558,0.215887982180626,0.0411665772501629,0.121153487880242,di,ci,0.995,test,ci-di,0.986778571,0.987482792,0.978686674,41.93424887,19.53639245,10.32484245,6.905081749,9.016414642,0.99182881,0.890463353,0.998198272,98.92340426,0.030682747,0.999859876
4Z3V_A,-0.014546195787001,-0.0161899914991904,-0.169080040679592,0.289625671256353,0.121396632450376,-0.0104664262638336,0.37925853355988,0.375930571354733,-0.25864373371982,-0.273571834165536,-0.0399947687847128,0.00328516665505989,-0.0219799979968111,0.0034366826755385,di,co,0.993,test,co-di,0.724694294,0.725534445,0.517457542,83.19301671,48.29442806,10.43564415,14.32916069,12.45401001,0.381907011,0.272962579,0.978434096,93.9561535,0.016340834,0.792059408
4Z55_A,0.131247427449295,0.138803591333772,0.0760110887535259,-0.0933307612179177,-0.0298251719549357,0.0154090727266393,-0.181783885226523,-0.0314961186297549,0.0843427452143631,0.0462584313966083,0.00816274579452385,-0.140428640963194,0.0102414001195416,0.0917683033879272,di,ci,0.9945,test,ci-di,0.972500368,0.997202137,0.959888159,37.56226783,29.97079481,10.94030094,6.622078896,8.921413422,0.992257858,0.813044151,0.995503364,90.59842506,0.02365899,0.94798746
4Z7G_A,0.110180698789271,0.0665662343660827,0.0838725318466434,-0.0726016547115452,-0.127474162261479,-0.00854360337551705,-0.105032682894465,-0.221708999065651,0.0848845788065885,0.0594173097999423,0.0168579960096028,-0.146382368913031,0.0275494169334707,0.0473117926591251,di,ci,0.987,test,ci-di,0.936693155,0.870586856,0.974079383,40.03222152,18.13861034,10.47314548,7.67641592,7.272171021,0.993222061,0.835264899,0.998585366,90.4593222,0.027590004,0.869510273
4Z7H_A,0.0870143733756922,0.12406742458145,0.086408225192416,-0.153323722595925,-0.0866134823449531,0.00345219654221272,-0.119715000910912,-0.169014324031415,0.0839518878398588,0.126242231751603,0.0190894688686774,-0.156770235694258,-0.0130631208929042,0.104961623676855,di,ci,0.995,test,ci-di,0.897317248,0.971373065,0.978656735,30.41387307,23.08972249,10.70710278,7.474723816,7.72906065,0.99156232,0.948108844,0.999376304,90.21662015,0.018366044,0.971277067
4Z83_E,0.0848799329179325,0.139830137153645,0.085707655420426,-0.114180330765164,-0.123328683105864,-0.0464488858705677,-0.119571225107278,-0.133914403052916,0.085528888985222,0.152183503927609,0.0156379222877944,-0.00713422898299253,-0.0121538214245153,0.120809493864988,di,ci,0.9995,test,ci-di,0.89368933,0.999001433,0.977392089,35.0779605,18.64092044,9.733868599,7.476698875,8.033394814,0.994368623,0.991914589,0.998152915,93.71271481,0.018572565,0.999252638
4Z84_A,0.116673999333724,0.139927951618099,0.0882779787876879,-0.119215816780019,-0.115793973898109,-0.0511878530151831,-0.128168235887437,-0.125531690573323,0.0860863239871308,0.153778372036635,0.0176428137754024,0.0133733385208429,-0.00932672038948385,0.12016334222485,di,ci,0.9995,test,ci-di,0.947729847,0.999172879,0.982031954,34.47796275,19.5539055,9.641443253,7.358601093,8.106077194,0.995360589,0.994607764,0.998863542,94.19185348,0.019214659,0.998112014
4Z9L_A,0.0493553727079553,-0.0711026961458366,0.0635846251890558,0.00807243572141706,-0.0598689234912114,0.106761142805419,0.0322891776769769,-0.236387847793229,0.0818834155968578,0.0573614351352169,-0.00935646795422074,-0.314607375552722,-0.060885436926295,0.0890812483151402,di,ci,0.9215,test,ci-di,0.833308076,0.629285249,0.937456307,49.64485327,26.33037611,12.72196484,9.56281662,7.144897938,0.987881435,0.831793245,0.989293738,86.52891427,0.007504592,0.943244116
4ZAU_A,0.13427139901159,0.138139852933099,0.0734235165743511,-0.0466866875789496,-0.115871960982574,0.0596423177638322,-0.0457192476068339,-0.117804411853462,0.0779456980161698,0.0317165682653155,0.0183548956228621,-0.148872107256293,-0.00132467284597738,0.117102107171674,di,ci,0.996,test,ci-di,0.977640226,0.996038758,0.955217157,43.12009068,19.54445576,11.80299377,8.49120903,8.17307663,0.980874193,0.788488025,0.999115937,90.40115197,0.021032092,0.992708146
4ZEG_A,0.132996699773882,-0.0196244284698435,0.0647901020371145,-0.0413203359097392,-0.0543197025640635,0.0641495075461644,-0.0535640906956909,-0.138723631472389,0.0776061826145903,0.0578425938762555,0.00795979562634715,-0.365042868932488,-0.0365668176794917,0.0563889841770094,di,ci,0.9815,test,ci-di,0.975473614,0.719514676,0.939632395,43.75951236,27.00277841,11.8908987,8.383443832,7.991696358,0.980270019,0.832605754,0.995431429,85.35053974,0.013027861,0.885533853
4ZHX_A,0.129812558603382,0.137696624116437,0.0807974182899529,-0.0578525401810413,-0.106602939982993,-0.030786358345713,-0.0650265865921717,0.0588178117382957,0.0770324982749874,0.127952308417817,0.00543640292434087,0.171200163361802,-0.024806610305558,0.120342093488046,di,ci,0.9875,test,ci-di,0.970061515,0.995261881,0.968528287,41.7896359,20.66758838,10.03933907,8.225982666,9.704481125,0.979249137,0.950996566,0.994537021,97.87931836,0.015698851,0.998427556
4ZIM_A,0.0590720518320814,0.137845134413295,0.0708467655498125,-0.0488007365505693,-0.0434198950701441,-0.0538571558288992,-0.148740989670308,-0.0102245992590997,0.0752584713813079,0.0625193434468359,0.0103811193607531,0.110374472263659,0.024338066965373,0.100573695458902,di,ci,0.9915,test,ci-di,0.849823559,0.995522185,0.950565689,42.86819352,28.32351437,9.589383125,7.075991631,9.105848312,0.976092223,0.84050315,0.996289659,96.45818732,0.026860639,0.963531244
4ZJI_A,-0.852862501382934,-0.889450281232649,-0.14056269411614,0.168048777790439,0.164465381415329,-0.0326565182647805,0.239309657415029,0.498956581556196,-0.0964775621088671,-0.0278970111201027,-0.0477255662835786,0.526186814373489,-0.00872441587770184,-0.820235468174999,do,co,1,training,co-do,-0.700195683,-0.805087682,0.568936138,68.70665684,53.51309321,10.00286484,12.40667248,13.52070808,0.670484743,0.687821518,0.975693941,106.1732241,0.019351455,-0.661933997
4ZJJ_A,-0.876742402607522,-0.903860189626245,-0.194069921835098,0.190728244698188,0.188692862292746,-0.0471895466173389,0.289114275152467,0.587913008731809,-0.13936337317904,-0.087499299833594,-0.00723457436159487,0.524904375211647,-0.00817624991000644,-0.817572035152285,do,co,1,training,co-do,-0.740784458,-0.830344899,0.472346613,71.40900356,56.44875104,9.719423294,13.09084225,14.29200554,0.594168641,0.587174077,0.990045836,106.1432612,0.019475955,-0.657232352
4ZJV_A,-0.865597711711853,-0.899875868497808,-0.00558737278945995,0.0922893241082325,-0.0156039852867356,-0.0619384603288051,0.205605850784989,0.0200681281286742,0.0475470736344356,0.0348733456227376,-0.0325450150198145,0.216885950280038,-0.0354728897490676,-0.570400319948047,do,co,0.6215,test,co-do,-0.721841777,-0.823361311,0.812589243,59.67962318,31.6939842,9.431771278,11.94368076,9.368501663,0.926779273,0.793818719,0.981074636,98.94672078,0.013276315,-0.220910639
4ZK5_A,0.137088939394268,0.129893410545471,0.0637881436643307,-0.0641635910907285,-0.000411816114363065,-0.0558598786090935,-0.159581521503108,0.0264851989212968,0.0704223715492812,0.0624280095738706,0.00630987720066794,0.135672145572895,0.0340764841475636,0.104722729911678,di,ci,0.991,test,ci-di,0.982429212,0.981584663,0.937823692,41.03764963,33.5348281,9.550323486,6.927074432,9.42414093,0.967486293,0.840348919,0.994846621,97.04924199,0.029072438,0.970855358
4ZLO_A,-0.591512661896674,-0.66740777786742,-0.124608711963071,0.172948375921892,0.0972227655787405,0.0214050166030615,0.152978755922328,0.445102771394722,-0.0561097425859929,-0.0876647289631503,-0.0274047373982025,0.441266374039276,-0.010489756858293,-0.490670489843897,other,ot,0.6515,test,omega,-0.255978191,-0.415898831,0.597735753,69.29046302,45.36526667,11.05724144,11.22073841,13.05376816,0.742320032,0.586894725,0.98289659,104.1891435,0.018950509,-0.080166962
4ZLY_A,0.0208520554068973,-0.0271556647022123,-0.176344394131,0.302755255707377,0.12663211087473,0.00775993051995174,0.408835674947562,0.340007975906669,-0.266045182848655,-0.283272004783708,-0.0389275445973636,-0.0533681602115392,-0.0213608038091087,-0.00192684317824034,di,co,0.9835,test,co-di,0.78486086,0.706314171,0.504344165,84.75745778,48.928814,10.79111767,14.7354641,12.14254284,0.368735994,0.25658238,0.97881237,92.63250555,0.016481466,0.782591404
